Timestamp,SrcIP,DstIP,Confidence,AttackReason,ImpactScore
2025-12-27 18:35:39,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:39,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:39,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:39,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:39,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:39,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:39,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:39,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:39,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:39,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:39,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:39,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:39,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:39,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:40,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:40,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:40,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:40,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:40,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:40,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:40,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:40,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:40,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:40,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:40,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:40,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:40,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:35:40,0.0.0.0,0.0.0.0,0.01,FwdPkts,-0.01
2025-12-27 18:44:26,0.0.0.0,0.0.0.0,0.80,LenStd,0.42
2025-12-27 18:44:27,0.0.0.0,0.0.0.0,0.85,FwdPkts,7.04
2025-12-27 18:44:27,0.0.0.0,0.0.0.0,0.99,FwdPkts,1.30
2025-12-27 18:44:31,0.0.0.0,0.0.0.0,1.00,FwdPkts,1.18
2025-12-27 18:44:32,0.0.0.0,0.0.0.0,0.80,LenStd,0.42
2025-12-27 18:44:32,0.0.0.0,0.0.0.0,0.95,FwdPkts,1.18
2025-12-27 18:44:33,0.0.0.0,0.0.0.0,1.00,FwdPkts,1.18
2025-12-27 18:44:33,0.0.0.0,0.0.0.0,0.78,FwdPkts,3.95
2025-12-27 18:44:37,0.0.0.0,0.0.0.0,0.92,LenStd,0.97
2025-12-27 18:44:37,0.0.0.0,0.0.0.0,1.00,FwdPkts,1.17
2025-12-27 18:44:37,0.0.0.0,0.0.0.0,0.94,FwdPkts,6.14
2025-12-27 18:44:41,0.0.0.0,0.0.0.0,0.78,FwdPkts,3.95
2025-12-27 18:44:42,0.0.0.0,0.0.0.0,0.91,FwdPkts,6.79
2025-12-27 18:44:44,0.0.0.0,0.0.0.0,0.65,IAT,2.61
2025-12-27 18:44:45,0.0.0.0,0.0.0.0,0.85,IAT,1.01
2025-12-27 18:44:45,0.0.0.0,0.0.0.0,0.85,IAT,1.01
2025-12-27 18:44:45,0.0.0.0,0.0.0.0,0.85,IAT,1.01
2025-12-27 18:44:46,0.0.0.0,0.0.0.0,0.65,IAT,2.69
2025-12-27 18:44:48,0.0.0.0,0.0.0.0,0.84,IAT,0.96
2025-12-27 18:44:50,0.0.0.0,0.0.0.0,0.83,IAT,0.92
2025-12-27 18:44:52,0.0.0.0,0.0.0.0,0.75,IAT,0.89
2025-12-27 18:44:52,0.0.0.0,0.0.0.0,0.76,IAT,0.92
2025-12-27 18:44:52,0.0.0.0,0.0.0.0,0.75,IAT,0.91
2025-12-27 18:44:53,0.0.0.0,0.0.0.0,0.79,IAT,1.03
2025-12-27 18:44:56,0.0.0.0,0.0.0.0,0.75,IAT,0.90
2025-12-27 18:44:56,0.0.0.0,0.0.0.0,0.76,IAT,0.94
2025-12-27 18:44:56,0.0.0.0,0.0.0.0,0.76,IAT,0.94
2025-12-27 18:44:56,0.0.0.0,0.0.0.0,0.77,IAT,0.95
2025-12-27 18:44:59,0.0.0.0,0.0.0.0,0.77,IAT,0.95
2025-12-27 18:44:59,0.0.0.0,0.0.0.0,0.76,IAT,0.94
2025-12-27 18:44:59,0.0.0.0,0.0.0.0,0.77,IAT,0.97
2025-12-27 18:44:59,0.0.0.0,0.0.0.0,0.78,IAT,1.00
2025-12-27 18:44:59,0.0.0.0,0.0.0.0,0.78,IAT,1.00
2025-12-27 18:44:59,0.0.0.0,0.0.0.0,0.78,IAT,1.01
2025-12-27 18:44:59,0.0.0.0,0.0.0.0,0.78,IAT,1.01
2025-12-27 18:44:59,0.0.0.0,0.0.0.0,0.80,IAT,1.05
2025-12-27 18:45:21,0.0.0.0,0.0.0.0,0.75,IAT,0.88
2025-12-27 18:45:21,0.0.0.0,0.0.0.0,0.78,IAT,0.99
2025-12-27 18:45:21,0.0.0.0,0.0.0.0,0.79,IAT,1.03
2025-12-27 18:45:29,0.0.0.0,0.0.0.0,0.76,IAT,0.92
2025-12-27 18:45:29,0.0.0.0,0.0.0.0,0.76,IAT,0.93
2025-12-27 18:48:44,192.168.31.1,239.255.255.250,0.99,FwdPkts,1.00
2025-12-27 18:48:59,34.54.84.110,192.168.31.186,0.99,FwdPkts,1.00
2025-12-27 18:49:00,192.168.31.186,34.54.84.110,0.99,FwdPkts,1.00
2025-12-27 18:49:00,34.54.84.110,192.168.31.186,0.99,FwdPkts,1.00
2025-12-27 18:49:00,34.54.84.110,192.168.31.186,0.99,FwdPkts,1.00
2025-12-27 18:49:01,192.168.31.186,34.54.84.110,0.99,FwdPkts,1.00
2025-12-27 18:49:01,34.54.84.110,192.168.31.186,0.99,FwdPkts,1.00
2025-12-27 18:49:02,192.168.31.186,157.240.1.35,0.99,FwdPkts,1.00
2025-12-27 18:49:03,8.8.8.8,192.168.31.186,0.99,FwdPkts,1.00
2025-12-27 18:49:03,192.168.31.186,157.240.1.35,0.99,FwdPkts,1.00
2025-12-27 18:49:03,157.240.1.35,192.168.31.186,0.99,FwdPkts,1.00
2025-12-27 18:49:03,103.113.155.82,192.168.31.186,0.99,FwdPkts,1.00
2025-12-27 18:49:04,157.240.1.35,192.168.31.186,0.99,FwdPkts,1.00
2025-12-27 18:49:04,103.113.155.82,192.168.31.186,0.99,FwdPkts,1.00
2025-12-27 18:49:04,23.58.120.170,192.168.31.186,0.99,FwdPkts,1.00
2025-12-27 18:49:05,157.240.1.35,192.168.31.186,0.99,FwdPkts,1.00
2025-12-27 18:49:05,103.113.155.82,192.168.31.186,0.99,FwdPkts,1.00
2025-12-27 18:49:06,192.168.31.186,8.8.8.8,0.99,FwdPkts,1.00
2025-12-27 18:49:06,8.8.8.8,192.168.31.186,0.99,FwdPkts,1.00
2025-12-27 18:49:06,192.168.31.186,8.8.4.4,0.99,FwdPkts,1.00
2025-12-27 18:49:06,8.8.4.4,192.168.31.186,0.99,FwdPkts,1.00
2025-12-27 18:49:06,23.223.245.49,192.168.31.186,0.99,FwdPkts,1.00
2025-12-27 18:49:06,192.168.31.186,23.212.164.171,0.99,FwdPkts,1.00
2025-12-27 18:49:06,23.212.164.171,192.168.31.186,0.99,FwdPkts,1.00
2025-12-27 18:49:07,192.168.31.186,8.8.8.8,0.99,FwdPkts,1.00
2025-12-27 18:49:07,8.8.8.8,192.168.31.186,0.99,FwdPkts,1.00
2025-12-27 18:49:07,192.168.31.186,23.223.245.55,0.99,FwdPkts,1.00
2025-12-27 18:49:07,23.223.245.55,192.168.31.186,0.99,FwdPkts,1.00
2025-12-27 18:49:07,23.223.245.49,192.168.31.186,0.99,FwdPkts,1.00
2025-12-27 18:49:07,192.168.31.186,13.89.179.14,0.99,FwdPkts,1.00
2025-12-27 18:49:07,23.57.76.30,192.168.31.186,0.99,FwdPkts,1.00
2025-12-27 18:49:07,13.89.179.14,192.168.31.186,0.99,FwdPkts,1.00
2025-12-27 18:49:07,192.168.31.186,23.223.245.49,0.99,FwdPkts,1.00
2025-12-27 18:49:07,23.223.245.49,192.168.31.186,0.99,FwdPkts,1.00
2025-12-27 18:49:07,23.201.47.137,192.168.31.186,0.99,FwdPkts,1.00
2025-12-27 18:49:08,192.168.31.186,23.223.245.55,0.99,FwdPkts,1.00
2025-12-27 18:49:08,23.223.245.55,192.168.31.186,0.99,FwdPkts,1.00
2025-12-27 18:49:08,192.168.31.186,13.89.179.14,0.99,FwdPkts,1.00
2025-12-27 18:49:08,192.168.31.186,23.57.76.30,0.99,FwdPkts,1.00
2025-12-27 18:49:08,23.57.76.30,192.168.31.186,0.99,FwdPkts,1.00
2025-12-27 18:49:08,13.89.179.14,192.168.31.186,0.99,FwdPkts,1.00
2025-12-27 18:49:08,192.168.31.186,23.201.47.137,0.99,FwdPkts,1.00
2025-12-27 18:49:08,23.201.47.137,192.168.31.186,0.99,FwdPkts,1.00
2025-12-27 18:49:08,192.168.31.186,204.79.197.203,0.99,FwdPkts,1.00
2025-12-27 18:49:08,204.79.197.203,192.168.31.186,0.99,FwdPkts,1.00
2025-12-27 18:49:08,192.168.31.186,23.223.245.55,0.99,FwdPkts,1.00
2025-12-27 18:49:08,23.223.245.55,192.168.31.186,0.99,FwdPkts,1.00
2025-12-27 18:49:09,192.168.31.186,157.240.1.23,0.99,FwdPkts,1.00
2025-12-27 18:49:09,192.168.31.186,23.223.245.55,0.99,FwdPkts,1.00
2025-12-27 18:49:09,23.223.245.55,192.168.31.186,0.99,FwdPkts,1.00
2025-12-27 18:49:09,192.168.31.186,13.89.179.14,0.99,FwdPkts,1.00
2025-12-27 18:49:10,52.182.143.208,192.168.31.186,0.99,FwdPkts,1.00
2025-12-27 18:49:10,192.168.31.186,23.223.245.55,0.99,FwdPkts,1.00
2025-12-27 18:49:10,23.223.245.55,192.168.31.186,0.99,FwdPkts,1.00
2025-12-27 18:49:10,192.168.31.186,13.89.179.14,0.99,FwdPkts,1.00
2025-12-27 18:49:10,13.35.20.11,192.168.31.186,0.99,FwdPkts,1.00
2025-12-27 18:49:11,192.168.31.186,23.223.245.55,0.99,FwdPkts,1.00
2025-12-27 18:49:11,23.223.245.55,192.168.31.186,0.99,FwdPkts,1.00
2025-12-27 18:49:11,13.35.20.11,192.168.31.186,0.99,FwdPkts,1.00
2025-12-27 18:49:11,13.35.20.100,192.168.31.186,0.99,FwdPkts,1.00
2025-12-27 18:49:11,13.35.20.100,192.168.31.186,0.99,FwdPkts,1.00
2025-12-27 18:49:12,52.182.143.208,192.168.31.186,0.99,FwdPkts,1.00
2025-12-27 18:49:12,192.168.31.186,23.223.245.55,0.99,FwdPkts,1.00
2025-12-27 18:49:12,23.223.245.55,192.168.31.186,0.99,FwdPkts,1.00
2025-12-27 18:49:12,192.168.31.186,23.57.76.30,0.99,FwdPkts,1.00
2025-12-27 18:49:12,23.57.76.30,192.168.31.186,0.99,FwdPkts,1.00
2025-12-27 18:49:12,192.168.31.186,54.192.151.21,0.99,FwdPkts,1.00
2025-12-27 18:49:12,54.192.151.21,192.168.31.186,0.99,FwdPkts,1.00
2025-12-27 18:49:12,192.168.31.186,142.251.43.46,0.99,FwdPkts,1.00
2025-12-27 18:49:12,104.18.87.42,192.168.31.186,0.99,FwdPkts,1.00
2025-12-27 18:49:12,142.251.43.46,192.168.31.186,0.99,FwdPkts,1.00
2025-12-27 18:49:12,104.18.87.42,192.168.31.186,0.99,FwdPkts,1.00
2025-12-27 18:49:12,74.125.200.84,192.168.31.186,0.99,FwdPkts,1.00
2025-12-27 18:49:12,23.212.164.178,192.168.31.186,0.99,FwdPkts,1.00
2025-12-27 18:49:13,192.168.31.1,239.255.255.250,0.99,FwdPkts,1.00
2025-12-27 18:49:13,192.168.31.186,23.223.245.55,0.99,FwdPkts,1.00
2025-12-27 18:49:13,23.223.245.55,192.168.31.186,0.99,FwdPkts,1.00
2025-12-27 18:49:13,192.168.31.186,23.57.76.30,0.99,FwdPkts,1.00
2025-12-27 18:49:13,23.57.76.30,192.168.31.186,0.99,FwdPkts,1.00
2025-12-27 18:49:13,104.18.87.42,192.168.31.186,0.99,FwdPkts,1.00
2025-12-27 18:49:13,192.168.31.186,54.192.151.82,0.99,FwdPkts,1.00
2025-12-27 18:49:13,54.192.151.82,192.168.31.186,0.99,FwdPkts,1.00
2025-12-27 18:49:13,74.125.200.84,192.168.31.186,0.99,FwdPkts,1.00
2025-12-27 18:49:13,142.251.221.200,192.168.31.186,0.99,FwdPkts,1.00
2025-12-27 18:49:13,74.125.200.84,192.168.31.186,0.99,FwdPkts,1.00
2025-12-27 18:49:13,74.125.200.84,192.168.31.186,0.99,FwdPkts,1.00
2025-12-27 18:49:13,142.251.221.161,192.168.31.186,0.99,FwdPkts,1.00
2025-12-27 18:49:13,54.192.151.65,192.168.31.186,0.99,FwdPkts,1.00
2025-12-27 18:49:14,192.168.31.186,52.182.143.208,0.99,FwdPkts,1.00
2025-12-27 18:49:14,52.182.143.208,192.168.31.186,0.99,FwdPkts,1.00
2025-12-27 18:49:14,192.168.31.186,23.223.245.55,0.99,FwdPkts,1.00
2025-12-27 18:49:14,23.223.245.55,192.168.31.186,0.99,FwdPkts,1.00
2025-12-27 18:49:14,23.57.76.30,192.168.31.186,0.99,FwdPkts,1.00
2025-12-27 18:49:14,192.168.31.186,54.192.151.82,0.99,FwdPkts,1.00
2025-12-27 18:49:14,54.192.151.82,192.168.31.186,0.99,FwdPkts,1.00
2025-12-27 18:49:14,142.251.221.161,192.168.31.186,0.99,FwdPkts,1.00
2025-12-27 18:49:14,54.192.151.65,192.168.31.186,0.99,FwdPkts,1.00
2025-12-27 18:49:15,192.168.31.186,23.223.245.55,0.99,FwdPkts,1.00
2025-12-27 18:49:15,23.223.245.55,192.168.31.186,0.99,FwdPkts,1.00
2025-12-27 18:49:15,192.168.31.186,23.212.164.178,0.99,FwdPkts,1.00
2025-12-27 18:49:15,23.212.164.178,192.168.31.186,0.99,FwdPkts,1.00
2025-12-27 18:49:16,192.168.31.186,157.240.1.23,0.99,FwdPkts,1.00
2025-12-27 18:49:16,192.168.31.186,52.182.143.208,0.99,FwdPkts,1.00
2025-12-27 18:49:16,104.108.159.48,192.168.31.186,0.99,FwdPkts,1.00
2025-12-27 18:49:16,192.168.31.186,23.223.245.55,0.99,FwdPkts,1.00
2025-12-27 18:49:16,23.223.245.55,192.168.31.186,0.99,FwdPkts,1.00
2025-12-27 18:49:16,192.168.31.186,23.212.164.171,0.99,FwdPkts,1.00
2025-12-27 18:49:16,23.212.164.171,192.168.31.186,0.99,FwdPkts,1.00
2025-12-27 18:49:17,192.168.31.186,23.223.245.55,0.99,FwdPkts,1.00
2025-12-27 18:49:17,23.223.245.55,192.168.31.186,0.99,FwdPkts,1.00
2025-12-27 18:49:18,192.168.31.186,52.182.143.208,0.99,FwdPkts,1.00
2025-12-27 18:49:20,192.168.31.186,52.182.143.208,0.99,FwdPkts,1.00
2025-12-27 18:49:21,192.168.31.186,23.223.245.55,0.99,FwdPkts,1.00
2025-12-27 18:49:21,23.223.245.55,192.168.31.186,0.99,FwdPkts,1.00
2025-12-27 18:49:22,192.168.31.186,64.233.170.91,0.99,FwdPkts,1.00
2025-12-27 18:49:22,64.233.170.91,192.168.31.186,0.99,FwdPkts,1.00
2025-12-27 18:49:23,192.168.31.186,52.182.143.208,0.99,FwdPkts,1.00
2025-12-27 18:49:26,192.168.31.186,52.182.143.208,0.99,FwdPkts,1.00
2025-12-27 18:49:27,192.168.31.186,157.240.1.23,0.99,FwdPkts,1.00
2025-12-27 18:49:27,192.168.31.186,23.223.245.55,0.99,FwdPkts,1.00
2025-12-27 18:49:27,23.223.245.55,192.168.31.186,0.99,FwdPkts,1.00
2025-12-27 18:49:29,192.168.31.186,52.182.143.208,0.99,FwdPkts,1.00
2025-12-27 18:49:30,34.54.84.110,192.168.31.186,0.99,FwdPkts,1.00
2025-12-27 18:49:32,192.168.31.186,52.182.143.208,0.99,FwdPkts,1.00
2025-12-27 18:49:34,192.168.31.186,23.223.245.55,0.99,FwdPkts,1.00
2025-12-27 18:49:35,192.168.31.186,52.182.143.208,0.99,FwdPkts,1.00
2025-12-27 18:49:35,23.223.245.55,192.168.31.186,0.99,FwdPkts,1.00
2025-12-27 18:49:35,192.168.31.186,54.192.151.65,0.99,FwdPkts,1.00
2025-12-27 18:49:35,54.192.151.65,192.168.31.186,0.99,FwdPkts,1.00
2025-12-27 18:49:36,192.168.31.186,54.192.151.65,0.99,FwdPkts,1.00
2025-12-27 18:49:36,54.192.151.65,192.168.31.186,0.99,FwdPkts,1.00
2025-12-27 18:49:37,192.168.31.186,157.240.1.23,0.99,FwdPkts,1.00
2025-12-27 18:49:37,192.168.31.186,23.223.245.55,0.99,FwdPkts,1.00
2025-12-27 18:49:37,23.223.245.55,192.168.31.186,0.99,FwdPkts,1.00
2025-12-27 18:49:39,192.168.31.186,157.240.1.23,0.99,FwdPkts,1.00
2025-12-27 18:49:39,192.168.31.186,52.182.143.208,0.99,FwdPkts,1.00
2025-12-27 18:49:39,192.168.31.186,23.223.245.55,0.99,FwdPkts,1.00
2025-12-27 18:49:39,23.223.245.55,192.168.31.186,0.99,FwdPkts,1.00
2025-12-27 18:49:39,192.168.31.186,13.89.179.14,0.99,FwdPkts,1.00
2025-12-27 18:49:40,192.168.31.186,23.223.245.55,0.99,FwdPkts,1.00
2025-12-27 18:49:40,23.223.245.55,192.168.31.186,0.99,FwdPkts,1.00
2025-12-27 18:49:40,192.168.31.186,13.89.179.14,0.99,FwdPkts,1.00
2025-12-27 18:49:42,192.168.31.186,52.182.143.208,0.99,FwdPkts,1.00
2025-12-28 02:54:19,192.168.31.1,239.255.255.250,0.99,FwdPkts,1.00
2025-12-28 02:54:22,192.168.31.186,34.54.84.110,0.99,FwdPkts,1.00
2025-12-28 02:54:22,34.54.84.110,192.168.31.186,0.99,FwdPkts,1.00
2025-12-28 02:54:23,192.168.31.186,34.54.84.110,0.99,FwdPkts,1.00
2025-12-28 02:54:23,34.54.84.110,192.168.31.186,0.99,FwdPkts,1.00
2025-12-28 02:54:42,8.8.4.4,192.168.31.186,0.99,FwdPkts,1.00
2025-12-28 02:54:42,192.168.31.186,23.223.245.55,0.99,FwdPkts,1.00
2025-12-28 02:54:42,23.223.245.55,192.168.31.186,0.99,FwdPkts,1.00
2025-12-28 02:54:42,23.223.245.49,192.168.31.186,0.99,FwdPkts,1.00
2025-12-28 02:54:43,192.168.31.186,23.223.245.55,0.99,FwdPkts,1.00
2025-12-28 02:54:43,23.223.245.55,192.168.31.186,0.99,FwdPkts,1.00
2025-12-28 02:54:43,20.190.148.163,192.168.31.186,0.99,FwdPkts,1.00
2025-12-28 02:54:43,20.190.148.163,192.168.31.186,0.99,FwdPkts,1.00
2025-12-28 02:54:43,40.100.29.242,192.168.31.186,0.99,FwdPkts,1.00
2025-12-28 02:54:46,192.168.31.186,23.223.245.55,0.99,FwdPkts,1.00
2025-12-28 02:54:46,23.223.245.55,192.168.31.186,0.99,FwdPkts,1.00
2025-12-28 02:54:47,23.223.245.55,192.168.31.186,0.99,FwdPkts,1.00
2025-12-28 02:54:47,192.168.31.186,8.8.8.8,0.99,FwdPkts,1.00
2025-12-28 02:54:47,8.8.8.8,192.168.31.186,0.99,FwdPkts,1.00
2025-12-28 02:54:47,192.168.31.186,40.79.173.41,0.99,FwdPkts,1.00
2025-12-28 02:54:47,23.223.245.55,192.168.31.186,0.99,FwdPkts,1.00
2025-12-28 02:54:47,23.58.120.193,192.168.31.186,0.99,FwdPkts,1.00
2025-12-28 02:54:47,23.223.245.55,192.168.31.186,0.99,FwdPkts,1.00
2025-12-28 02:54:47,40.79.173.41,192.168.31.186,0.99,FwdPkts,1.00
2025-12-28 02:54:47,23.55.235.46,192.168.31.186,0.99,FwdPkts,1.00
2025-12-28 02:54:48,192.168.31.186,40.79.173.41,0.99,FwdPkts,1.00
2025-12-28 02:54:48,23.223.245.55,192.168.31.186,0.99,FwdPkts,1.00
2025-12-28 02:54:48,40.79.173.41,192.168.31.186,0.99,FwdPkts,1.00
2025-12-28 02:54:48,204.79.197.203,192.168.31.186,0.99,FwdPkts,1.00
2025-12-28 02:54:49,192.168.31.1,239.255.255.250,0.99,FwdPkts,1.00
2025-12-28 02:54:49,192.168.31.186,40.79.173.41,0.99,FwdPkts,1.00
2025-12-28 02:54:49,40.79.173.41,192.168.31.186,0.99,FwdPkts,1.00
2025-12-28 02:54:50,192.168.31.186,20.190.148.163,0.99,FwdPkts,1.00
2025-12-28 02:54:50,20.190.148.163,192.168.31.186,0.99,FwdPkts,1.00
2025-12-28 02:54:50,192.168.31.186,40.79.173.41,0.99,FwdPkts,1.00
2025-12-28 02:54:50,23.223.245.55,192.168.31.186,0.99,FwdPkts,1.00
2025-12-28 02:54:51,192.168.31.186,23.223.245.55,0.99,FwdPkts,1.00
2025-12-28 02:54:51,23.223.245.55,192.168.31.186,0.99,FwdPkts,1.00
2025-12-28 02:54:51,13.35.20.61,192.168.31.186,0.99,FwdPkts,1.00
2025-12-28 02:54:51,192.168.31.186,13.35.20.18,0.99,FwdPkts,1.00
2025-12-28 02:54:51,13.35.20.18,192.168.31.186,0.99,FwdPkts,1.00
2025-12-28 02:54:51,192.168.31.186,74.125.200.84,0.99,FwdPkts,1.00
2025-12-28 02:54:51,74.125.200.84,192.168.31.186,0.99,FwdPkts,1.00
2025-12-28 02:54:52,192.168.31.186,23.223.245.55,0.99,FwdPkts,1.00
2025-12-28 02:54:52,23.223.245.55,192.168.31.186,0.99,FwdPkts,1.00
2025-12-28 02:54:52,13.35.20.61,192.168.31.186,0.99,FwdPkts,1.00
2025-12-28 02:54:52,13.35.20.18,192.168.31.186,0.99,FwdPkts,1.00
2025-12-28 02:54:52,74.125.200.84,192.168.31.186,0.99,FwdPkts,1.00
2025-12-28 02:54:52,192.168.31.186,34.54.84.110,0.99,FwdPkts,1.00
2025-12-28 02:54:52,34.54.84.110,192.168.31.186,0.99,FwdPkts,1.00
2025-12-28 02:54:52,54.192.151.82,192.168.31.186,0.99,FwdPkts,1.00
2025-12-28 02:54:52,142.251.221.200,192.168.31.186,0.99,FwdPkts,1.00
2025-12-28 02:54:52,74.125.200.84,192.168.31.186,0.99,FwdPkts,1.00
2025-12-28 02:54:53,13.35.20.61,192.168.31.186,0.99,FwdPkts,1.00
2025-12-28 02:54:53,54.192.151.82,192.168.31.186,0.99,FwdPkts,1.00
2025-12-28 02:54:53,54.192.151.60,192.168.31.186,0.99,FwdPkts,1.00
2025-12-28 02:54:53,54.192.151.60,192.168.31.186,0.99,FwdPkts,1.00
2025-12-28 02:54:54,54.192.151.82,192.168.31.186,0.99,FwdPkts,1.00
2025-12-28 02:54:54,23.212.164.178,192.168.31.186,0.99,FwdPkts,1.00
2025-12-28 02:54:55,192.168.31.186,23.58.120.193,0.99,FwdPkts,1.00
2025-12-28 02:54:55,23.58.120.193,192.168.31.186,0.99,FwdPkts,1.00
2025-12-28 02:54:55,23.55.235.46,192.168.31.186,0.99,FwdPkts,1.00
2025-12-28 02:54:56,23.58.120.193,192.168.31.186,0.99,FwdPkts,1.00
2025-12-28 02:54:57,192.168.31.186,23.212.164.178,0.99,FwdPkts,1.00
2025-12-28 02:54:57,23.212.164.178,192.168.31.186,0.99,FwdPkts,1.00
2025-12-28 02:55:01,3.164.36.11,192.168.31.186,0.99,FwdPkts,1.00
2025-12-28 02:55:18,192.168.31.1,239.255.255.250,0.99,FwdPkts,1.00
2025-12-28 02:55:19,192.168.31.1,239.255.255.250,0.99,FwdPkts,1.00
2025-12-28 02:55:20,192.168.31.186,34.54.84.110,0.99,FwdPkts,1.00
2025-12-28 02:55:20,34.54.84.110,192.168.31.186,0.99,FwdPkts,1.00
2025-12-28 02:55:21,192.168.31.186,34.54.84.110,0.99,FwdPkts,1.00
2025-12-28 02:55:21,34.54.84.110,192.168.31.186,0.99,FwdPkts,1.00
2025-12-28 02:55:22,34.54.84.110,192.168.31.186,0.99,FwdPkts,1.00
2025-12-28 02:55:23,34.54.84.110,192.168.31.186,0.99,FwdPkts,1.00
2025-12-28 02:55:33,204.79.197.203,192.168.31.186,0.99,FwdPkts,1.00
2025-12-28 02:55:35,192.168.31.186,40.79.173.41,0.99,FwdPkts,1.00
2025-12-28 02:55:36,13.35.20.18,192.168.31.186,0.99,FwdPkts,1.00
2025-12-28 02:55:38,13.35.20.61,192.168.31.186,0.99,FwdPkts,1.00
2025-12-28 02:55:38,54.192.151.60,192.168.31.186,0.99,FwdPkts,1.00
2025-12-28 02:55:38,54.192.151.60,192.168.31.186,0.99,FwdPkts,1.00
2025-12-28 02:55:38,23.223.245.55,192.168.31.186,0.99,FwdPkts,1.00
2025-12-28 02:57:43,0.0.0.0,0.0.0.0,0.80,LenStd,0.42
2025-12-28 02:57:43,0.0.0.0,0.0.0.0,0.85,FwdPkts,7.04
2025-12-28 02:57:44,0.0.0.0,0.0.0.0,0.99,FwdPkts,1.30
2025-12-28 02:57:48,0.0.0.0,0.0.0.0,1.00,FwdPkts,1.18
2025-12-28 02:57:48,0.0.0.0,0.0.0.0,0.80,LenStd,0.42
2025-12-28 02:57:49,0.0.0.0,0.0.0.0,0.95,FwdPkts,1.18
2025-12-28 02:57:49,0.0.0.0,0.0.0.0,1.00,FwdPkts,1.18
2025-12-28 02:57:50,0.0.0.0,0.0.0.0,0.78,FwdPkts,3.95
2025-12-28 02:57:53,0.0.0.0,0.0.0.0,0.92,LenStd,0.97
2025-12-28 02:57:54,0.0.0.0,0.0.0.0,1.00,FwdPkts,1.17
2025-12-28 02:57:54,0.0.0.0,0.0.0.0,0.94,FwdPkts,6.14
2025-12-28 02:57:58,0.0.0.0,0.0.0.0,0.78,FwdPkts,3.95
2025-12-28 02:57:59,0.0.0.0,0.0.0.0,0.91,FwdPkts,6.79
2025-12-28 02:58:00,0.0.0.0,0.0.0.0,0.65,IAT,2.61
2025-12-28 02:58:02,0.0.0.0,0.0.0.0,0.85,IAT,1.01
2025-12-28 02:58:02,0.0.0.0,0.0.0.0,0.85,IAT,1.01
2025-12-28 02:58:02,0.0.0.0,0.0.0.0,0.85,IAT,1.01
2025-12-28 02:58:02,0.0.0.0,0.0.0.0,0.65,IAT,2.69
2025-12-28 02:58:05,0.0.0.0,0.0.0.0,0.84,IAT,0.96
2025-12-28 02:58:07,0.0.0.0,0.0.0.0,0.83,IAT,0.92
2025-12-28 02:58:09,0.0.0.0,0.0.0.0,0.75,IAT,0.89
2025-12-28 02:58:09,0.0.0.0,0.0.0.0,0.76,IAT,0.92
2025-12-28 02:58:09,0.0.0.0,0.0.0.0,0.75,IAT,0.91
2025-12-28 02:58:09,0.0.0.0,0.0.0.0,0.79,IAT,1.03
2025-12-28 02:58:12,0.0.0.0,0.0.0.0,0.75,IAT,0.90
2025-12-28 02:58:13,0.0.0.0,0.0.0.0,0.76,IAT,0.94
